"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","1996","1996",1.51,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","1997","1997",1.53,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","1998","1998",1.55,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","1999","1999",1.57,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2000","2000",1.58,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2001","2001",1.58,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2002","2002",1.59,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2003","2003",1.59,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2004","2004",1.6,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2005","2005",1.61,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2006","2006",1.64,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2007","2007",1.65,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2008","2008",1.65,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2009","2009",1.66,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2010","2010",1.67,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2011","2011",1.68,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2012","2012",1.7,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2013","2013",1.71,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2014","2014",1.72,,
"DNSTLPDN","Dentists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","SWE","Sweden","2015","2015",1.73,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1980","1980",0.45,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1981","1981",0.45,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1982","1982",0.46,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1983","1983",0.47,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1984","1984",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1985","1985",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1986","1986",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1987","1987",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1988","1988",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1989","1989",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1990","1990",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1991","1991",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1992","1992",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1993","1993",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1994","1994",0.5,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1995","1995",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1996","1996",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1997","1997",0.5,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1998","1998",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","1999","1999",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2000","2000",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2001","2001",0.47,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2002","2002",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2003","2003",0.49,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2004","2004",0.5,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2005","2005",0.51,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2006","2006",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2007","2007",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2008","2008",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2009","2009",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2010","2010",0.53,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2011","2011",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2012","2012",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2013","2013",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2014","2014",0.51,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","CHE","Switzerland","2015","2015",0.51,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1980","1980",0.16,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1981","1981",0.16,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1982","1982",0.16,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1983","1983",0.16,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1984","1984",0.17,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1985","1985",0.17,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1986","1986",0.16,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1987","1987",0.16,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1988","1988",0.18,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1989","1989",0.18,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1990","1990",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1991","1991",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1992","1992",0.18,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1993","1993",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1994","1994",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1995","1995",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1996","1996",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1997","1997",0.19,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1998","1998",0.2,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","1999","1999",0.21,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2000","2000",0.24,"B","Break"
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2001","2001",0.25,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2002","2002",0.25,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2003","2003",0.27,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2004","2004",0.26,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2005","2005",0.27,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2006","2006",0.26,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2007","2007",0.27,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2008","2008",0.28,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2009","2009",0.29,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2010","2010",0.29,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2011","2011",0.28,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2012","2012",0.28,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2013","2013",0.29,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2014","2014",0.3,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","TUR","Turkey","2015","2015",0.32,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2007","2007",0.48,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2008","2008",0.5,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2009","2009",0.51,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2010","2010",0.52,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2011","2011",0.53,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2012","2012",0.53,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2013","2013",0.53,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2014","2014",0.54,,
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2015","2015",0.53,"B","Break"
"DNSTDENT","Practising dentists","DENSPPNB","Density per 1 000 population (head counts)","GBR","United Kingdom","2016","2016",0.53,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2001","2001",0.57,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2002","2002",0.58,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2003","2003",0.58,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2004","2004",0.58,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2005","2005",0.58,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2006","2006",0.58,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2007","2007",0.58,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2008","2008",0.59,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2009","2009",0.59,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2010","2010",0.59,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2011","2011",0.6,,
"DNSTPADN","Professionally active dentists","DENSPPNB","Density per 1 000 population (head counts)","USA","United States","2012","2012",0.6,,
